vision_distance,n_agents,n_neurons,p,sigma_eff_mean,sigma_eff_std,susceptibility_mean,susceptibility_std,entropy_mean,entropy_std
140,256,64,0.02798663,1.0010032594203948,1.374599805635587e-05,146.22923049926757,1.884654204388814,4.874214315414429,0.012652672705388918
145,256,64,0.00793651,0.015000000223517418,0.027838822228980882,0.0010289100289810448,5.551059743392697e-05,0.011689936043694615,0.0005237207960794763
145,256,64,0.00877193,0.034166667610406876,0.049011054763700726,0.0010837550391443074,0.00014547784160719735,0.012072406662628054,0.0009606183717954703
145,256,64,0.00960735,0.06958333533257247,0.05118559820453348,0.0011784500093199313,0.00014990069529292687,0.012821108428761363,0.0011070980724721211
145,256,64,0.01044277,0.08583333529531956,0.06390639914421659,0.001238240028033033,0.00019788184099940983,0.01324304104782641,0.001443214029994132
145,256,64,0.0112782,0.12220238503068685,0.08126539624248437,0.0013776300125755369,0.0003416997575056261,0.014283336605876685,0.002040078938212687
145,256,64,0.01211362,0.18044445030391215,0.07842815611490747,0.0017062000406440347,0.0005494831477858192,0.016069653304293753,0.00255431889883412
145,256,64,0.01294904,0.28676984533667566,0.07785222137318173,0.0028449349221773444,0.0010732708065083303,0.020670335832983257,0.003380016426427518
145,256,64,0.01378446,0.38664852231740954,0.11269344147230329,0.01504723944235593,0.017618526037169235,0.03687212001532316,0.01516552979504146
145,256,64,0.01461988,0.5741932719945908,0.1282727740920994,4.696611475944519,2.6944033714625344,0.7779562775045633,0.44232492709817334
145,256,64,0.0154553,0.8262871921062469,0.09271565335548251,24.57941813468933,3.548821155551517,3.516124129295349,0.4664183699647263
145,256,64,0.01629073,0.9259051948785781,0.09295844869359718,42.60870771408081,4.639407089159035,4.282723391056061,0.45288419054538803
145,256,64,0.01712615,0.9909895747900009,0.030038011404345377,62.14948673248291,2.8436870644410375,4.758317279815674,0.14705353379005262
145,256,64,0.01796157,1.0009881198406219,3.1248788248529914e-05,77.15238990783692,1.6647793440665384,4.906929945945739,0.010196369997991499
145,256,64,0.01879699,1.0010082364082336,2.5661058788217096e-05,90.34571990966796,1.566639170678941,4.973497128486633,0.007664747666933611
145,256,64,0.01963241,1.0009962499141694,3.188876960752127e-05,101.38767700195312,1.7651094976485504,5.010592651367188,0.01121022037347065
145,256,64,0.02046784,1.0009920716285705,2.151653045459011e-05,111.30219116210938,1.657912095220226,5.037825345993042,0.010010096832468621
145,256,64,0.02130326,1.0009916067123412,1.4736679182350696e-05,119.2211254119873,1.7546471006718494,5.04353609085083,0.006021163532376297
145,256,64,0.02213868,1.000991517305374,1.735764523210276e-05,125.81251068115235,2.0025981988463206,5.042346477508545,0.009601988639105413
145,256,64,0.0229741,1.0009941160678864,1.7754616941584475e-05,130.86843032836913,1.82249232517123,5.029753255844116,0.011155951181203988
145,256,64,0.02380952,1.0010005116462708,1.527795761087158e-05,134.13334121704102,1.266104207135778,5.011452388763428,0.00966641725376441
145,256,64,0.02464495,1.000993984937668,1.149657719706974e-05,137.7837776184082,1.790407867318412,4.993742728233338,0.009896053194740982
145,256,64,0.02548037,1.0010008454322814,1.2797165816383193e-05,139.56191024780273,1.726937181207537,4.967179870605468,0.01183415717568406
145,256,64,0.02631579,1.0010014414787292,1.9674268065844047e-05,141.85715408325194,2.7702697681032946,4.939017701148987,0.008089745795105397
145,256,64,0.02715121,1.0010001003742217,1.232294714470952e-05,142.83084564208986,1.4163909610425416,4.9051138162612915,0.010177965979809408
145,256,64,0.02798663,1.001000738143921,1.2865913513812334e-05,143.9330207824707,1.9604729896358124,4.873657393455505,0.010617496924619255
150,256,64,0.00793651,0.044166667945683004,0.04125631435413521,0.0011036950105335563,0.00011139184737501173,0.012260532937943935,0.0008295603802419915
150,256,64,0.00877193,0.04250000156462193,0.03514849612064457,0.0011136250104755163,0.00011046433053274914,0.012339470721781255,0.0008176166897630721
150,256,64,0.00960735,0.07708333563059569,0.05932929806306496,0.0011934050009585917,0.00016222304850916678,0.012962202774360776,0.0012761722778986146
150,256,64,0.01044277,0.10416666958481073,0.09115387139128865,0.0012781099998392166,0.0002629888074888774,0.013615511730313301,0.002000330450532442
150,256,64,0.0112782,0.1813214335590601,0.07170507923469709,0.0016668200143612922,0.0005407421030531384,0.01541046630591154,0.0016641140055135295
150,256,64,0.01211362,0.2099533796310425,0.08976863223742956,0.0021138499956578015,0.0008932911508386003,0.01735901739448309,0.002920347257353105
150,256,64,0.01294904,0.3139167547225952,0.11442111071489952,0.0038325800793245434,0.001799691189762764,0.02273490107618272,0.005577602484388724
150,256,64,0.01378446,0.42738310918211936,0.12195868732981012,0.01410737062105909,0.009477195814923975,0.037362468894571066,0.011380216131416761
150,256,64,0.01461988,0.6148121684789658,0.10371880779023195,8.593935465812683,3.5465004686534676,1.4262951165437698,0.48139546866708205
150,256,64,0.0154553,0.8743687540292739,0.09789360376327501,27.075597953796386,3.660510441523323,3.772264850139618,0.4959729267685804
150,256,64,0.01629073,0.9909754931926728,0.03003692074341281,47.04882297515869,1.6856448116758602,4.620703172683716,0.13845026922275624
150,256,64,0.01712615,0.9909777492284775,0.030026563786930995,61.60605335235596,2.4969335594438125,4.755037450790406,0.14868028988175178
150,256,64,0.01796157,1.0009865581989288,3.2614521684127005e-05,76.22758102416992,2.0298185950183614,4.905181050300598,0.01204739297275318
150,256,64,0.01879699,1.0009924650192261,3.121215649087553e-05,89.39715461730957,1.519520753074936,4.97411961555481,0.012333558697310497
150,256,64,0.01963241,1.001000440120697,2.0163929780532578e-05,99.96529121398926,1.5802952253405242,5.013663172721863,0.008173892361663724
150,256,64,0.02046784,1.0009883403778077,1.4916631297618331e-05,109.89601402282715,1.7520390830591686,5.035239624977112,0.012011822261396818
150,256,64,0.02130326,1.0010007560253142,2.1057823303759286e-05,116.93502769470214,1.6011418128248718,5.041393852233886,0.009013032350262795
150,256,64,0.02213868,1.000996285676956,1.860060233348161e-05,123.40011138916016,1.4174741261474535,5.040151357650757,0.008829533073756982
150,256,64,0.0229741,1.0010020315647126,2.09687505336696e-05,128.13691215515138,2.045247991605289,5.027677130699158,0.011186846614183106
150,256,64,0.02380952,1.000992912054062,1.4699877017902287e-05,132.70472564697266,1.910586531829567,5.013338994979859,0.00877868585173523
150,256,64,0.02464495,1.001000201702118,1.904497026597851e-05,135.28334579467773,1.9059933226287484,4.990410876274109,0.011336791632447581
150,256,64,0.02548037,1.000997531414032,1.4014262534911731e-05,137.72470092773438,1.5811006612746938,4.965600562095642,0.010438514252486684
150,256,64,0.02631579,1.0009947955608367,1.1935194242043667e-05,139.4429443359375,1.7368338334185434,4.938453674316406,0.011093702395885549
150,256,64,0.02715121,1.0009945690631867,1.260998068063073e-05,139.3073257446289,1.897610618191054,4.906065773963928,0.009043540673816616
150,256,64,0.02798663,1.0009960293769837,9.832425272335732e-06,140.69876251220703,1.970144298417298,4.872540163993835,0.01100794708429893
155,256,64,0.00793651,0.044166668131947515,0.04780603376385909,0.0011036950163543224,0.00013184147069652914,0.012260532844811678,0.0009401807876532391
155,256,64,0.00877193,0.045000001415610315,0.039475732724666576,0.0011086700134910644,0.00012174035012140799,0.01230378313921392,0.0008134150367575683
155,256,64,0.00960735,0.06400000136345625,0.04050514497756505,0.0011584600142668933,0.00013874113034579897,0.01276652105152607,0.0009557334544157914
155,256,64,0.01044277,0.12233333624899387,0.08740296415847364,0.0014325850177556276,0.0004291256263325975,0.014171486161649227,0.001969956774753442
155,256,64,0.0112782,0.16995833795517684,0.08111141201125473,0.0016567200073041022,0.0005071397455087235,0.015441286051645875,0.002481429787878958
155,256,64,0.01211362,0.23497204594314097,0.09094259213847582,0.002229074970819056,0.0009399822133607802,0.018018235638737678,0.0029783658702923865
155,256,64,0.01294904,0.2563237614929676,0.1226981755418131,0.003147480089683086,0.0022779784936333425,0.02011670577339828,0.005638995352589574
155,256,64,0.01378446,0.4680546820163727,0.10375682603553411,0.035910054633859545,0.024231671292606383,0.05655081253498793,0.02000371653849696
155,256,64,0.01461988,0.713802382349968,0.13111260930346355,11.604159998893739,3.7763202293296083,2.276066368818283,0.65593307663721
155,256,64,0.0154553,0.8623193323612213,0.11799886027778975,27.896273612976074,4.247176385311724,3.7615148305892943,0.5548502464214411
155,256,64,0.01629073,0.9559411466121673,0.059001912487884695,45.06286544799805,2.8169287248493133,4.455783319473267,0.2760817526361162
155,256,64,0.01712615,1.0009783327579498,3.783095628593579e-05,61.824258995056155,1.5704865772316468,4.8054263353347775,0.009100189449809313
155,256,64,0.01796157,1.0009828150272368,3.207530740176234e-05,75.54012756347656,1.346282249547777,4.903606271743774,0.005762622533002459
155,256,64,0.01879699,1.000996857881546,2.774730017413563e-05,87.26573066711425,1.389470594379144,4.968075942993164,0.011288541624339045
155,256,64,0.01963241,1.0009960889816285,2.522612222391984e-05,98.73836517333984,1.6827006219503988,5.009588599205017,0.010669378787759747
155,256,64,0.02046784,1.0009923934936524,2.105445300597666e-05,108.46539573669433,2.175511540646532,5.029683923721313,0.011288724595398788
155,256,64,0.02130326,1.0009946703910828,1.6848153006847405e-05,115.44617004394532,1.3495296136503079,5.041001558303833,0.007019166860283942
155,256,64,0.02213868,1.0010003089904784,1.6375364902797955e-05,122.29746894836425,1.1404286671583532,5.038721704483033,0.0066769796360233
155,256,64,0.0229741,1.000995647907257,1.8979859781450522e-05,126.59884338378906,1.8694424793323254,5.028245306015014,0.009575304887131595
155,256,64,0.02380952,1.001005268096924,1.4408335218140621e-05,130.39187088012696,1.7815308522203774,5.013069105148316,0.011043779056887405
155,256,64,0.02464495,1.0009960532188416,1.3262830399560501e-05,132.69451980590821,1.5131325712713621,4.986637115478516,0.009855876214247609
155,256,64,0.02548037,1.0009996354579926,1.708442038850405e-05,135.1179931640625,1.3116726327863206,4.967006087303162,0.010014471583070415
155,256,64,0.02631579,1.0010053098201752,1.404815978998422e-05,136.8466896057129,1.3653208132753154,4.93860502243042,0.010673262903639508
155,256,64,0.02715121,1.0010038793087006,1.2473432268723084e-05,137.90076904296876,2.0118941066618063,4.904375958442688,0.010307180943839676
155,256,64,0.02798663,1.0010004222393036,1.2092328207423382e-05,137.82938461303712,1.3841309780070992,4.869731092453003,0.012218524706829671
160,256,64,0.00793651,0.04250000119209289,0.044558016211725664,0.0011036850220989436,0.00012403342939767666,0.01225675162859261,0.0009653354878677277
160,256,64,0.00877193,0.04583333432674408,0.041791480875980995,0.001093705021776259,8.618656104052002e-05,0.012297564325854183,0.0008088134011554869
160,256,64,0.00960735,0.0808333357796073,0.07154544286461942,0.0012133750366047024,0.00023449771264303146,0.013021693052724003,0.0015127967746043855
160,256,64,0.01044277,0.12953571770340205,0.07136292663668353,0.001397740002721548,0.0003523206815393669,0.014119064528495073,0.0018266783560420047
160,256,64,0.0112782,0.18104167003184557,0.11596721251735613,0.001731334999203682,0.0005811048104839766,0.016006054496392606,0.0032646336440846743
160,256,64,0.01211362,0.2507760966196656,0.09965415082687218,0.002577785006724298,0.0010429594298480417,0.018684541061520576,0.0035092281420278162
160,256,64,0.01294904,0.35275709815323353,0.1185798262044358,0.00435755011276342,0.0021294784106945094,0.025068488856777548,0.005741725038411388
160,256,64,0.01378446,0.4933988191187382,0.1723555318149323,0.06611832566559314,0.08026633642671006,0.06807633582502604,0.036403930878198376
160,256,64,0.01461988,0.7484011232852936,0.1173694228495288,12.936548471450806,3.314451835491567,2.5649357378482818,0.7024476738063449
160,256,64,0.0154553,0.8559555694460869,0.12764481786569304,28.13573565483093,4.549510519259571,3.7675903499126435,0.6195766354750865
160,256,64,0.01629073,0.9784539312124252,0.04026108005923428,46.22929763793945,2.327440680219709,4.553517627716064,0.2016827063508724
160,256,64,0.01712615,1.001000130176544,3.674161230708917e-05,61.43905735015869,1.6244814165381634,4.804236173629761,0.012662160067284895
160,256,64,0.01796157,1.0009884357452392,3.507629579761062e-05,74.90309066772461,1.4754832694855886,4.902963900566101,0.009981918333679644
160,256,64,0.01879699,1.0010014653205872,3.157147025604843e-05,86.64189109802246,1.0822459540506137,4.965845060348511,0.011079227147665719
160,256,64,0.01963241,1.0009880661964417,2.8290464184262275e-05,97.68904457092285,1.9189454980425389,5.011925554275512,0.011170303176094213
160,256,64,0.02046784,1.001000303030014,2.0462970766245853e-05,105.93225326538087,1.2646162158037524,5.0289195537567135,0.010205339666771871
160,256,64,0.02130326,1.0009928286075591,1.8646385969783682e-05,113.57194557189942,1.561928065630775,5.035585212707519,0.012377930806005502
160,256,64,0.02213868,1.0009972989559173,1.7402575123720638e-05,120.2891658782959,1.7964378908987064,5.037361717224121,0.008709278971585091
160,256,64,0.0229741,1.0010047554969788,2.3885255298673717e-05,124.90373878479004,1.5663697499872817,5.025120282173157,0.007521200842680209
160,256,64,0.02380952,1.000991952419281,1.4887608086679756e-05,128.64765319824218,1.8828708745124638,5.007835602760315,0.011088049804383954
160,256,64,0.02464495,1.0009989380836486,1.2228113322254689e-05,131.46902770996093,2.2577470157098167,4.9891540765762326,0.010507900914220578
160,256,64,0.02548037,1.0010032951831818,1.469637702814247e-05,132.79423751831055,1.895990928540911,4.965142393112183,0.009592743753739308
160,256,64,0.02631579,1.000998216867447,1.849705189811901e-05,134.51558837890624,2.032589584077978,4.933252811431885,0.00915335674016141
160,256,64,0.02715121,1.0010003983974456,1.5951587197475004e-05,134.7327964782715,1.8579237172078935,4.899865984916687,0.011203619652000951
160,256,64,0.02798663,1.0009972214698792,1.492989154591905e-05,136.24224090576172,1.328010434444986,4.872694516181946,0.008150340473998747
165,256,64,0.00793651,0.04500000067055225,0.049749372596654406,0.001088730018818751,9.920024759253722e-05,0.01225431407801807,0.0009359150056433966
165,256,64,0.00877193,0.06958333477377891,0.03528406671217482,0.0011785100272390992,0.0002011282039255581,0.012730847904458642,0.0006927746756033502
165,256,64,0.00960735,0.09583333674818277,0.08003905770952045,0.0012681800057180227,0.0002695837881022658,0.013404150027781725,0.001729682534413781
165,256,64,0.01044277,0.10729545708745718,0.08349763933701151,0.0014122850145213306,0.0005284072968654643,0.014082986814901232,0.0025815818309520297
165,256,64,0.0112782,0.17703571263700724,0.09648298565748563,0.0019155899644829333,0.000787568680757323,0.016203197464346886,0.0028864054359582034
165,256,64,0.01211362,0.24349206686019897,0.08442835787146122,0.002432979951845482,0.0007366823227244581,0.0188408728223294,0.003210997484467917
165,256,64,0.01294904,0.38534595593810084,0.11811748721504281,0.005033220106270164,0.002540711223470376,0.02745066089555621,0.006453350838121135
165,256,64,0.01378446,0.5479387596249581,0.12061183265359324,0.14577097399160266,0.12240464472725286,0.09883377589285373,0.04594057661487951
165,256,64,0.01461988,0.7519952207803726,0.11230931465633973,13.668022775650025,3.4159442571157026,2.710332101583481,0.6560588347029833
165,256,64,0.0154553,0.8791662186384201,0.12860950290940057,28.94059944152832,4.482878735077988,3.861338663101196,0.5893434768493604
165,256,64,0.01629073,0.9809621125459671,0.040032007812871286,46.714042854309085,2.1923054612860526,4.579916501045227,0.1875981889258246
165,256,64,0.01712615,1.0010019063949585,4.899860575457521e-05,61.10769386291504,1.5280938445657413,4.806797623634338,0.012259566749193849
165,256,64,0.01796157,1.0009921073913575,3.3482479340773815e-05,73.80916595458984,1.106318819896783,4.899229335784912,0.009760058781554204
165,256,64,0.01879699,1.0010007679462434,3.6627846671238924e-05,85.67878074645996,1.5296206895593596,4.966138768196106,0.010186770070068246
165,256,64,0.01963241,1.00099658370018,2.4748591404304605e-05,95.6701446533203,1.5697067545549488,5.004667115211487,0.01128601383384057
165,256,64,0.02046784,1.0009990155696868,1.3203324875228612e-05,105.1229419708252,1.291559554732492,5.0315138578414915,0.008867688152803633
165,256,64,0.02130326,1.0009962558746337,2.2365060652777905e-05,112.58326072692871,1.8971791393072512,5.039809536933899,0.009710210266504793
165,256,64,0.02213868,1.0009983122348785,2.040661356639049e-05,118.51878700256347,1.5484112073922223,5.036659860610962,0.00974783777646537
165,256,64,0.0229741,1.0009999692440033,2.011842719066143e-05,122.89816017150879,1.3941197460452732,5.02536301612854,0.00925664324655765
165,256,64,0.02380952,1.0009937226772307,1.614115240688305e-05,126.9959056854248,1.732634993877321,5.008943343162537,0.01008061848841998
165,256,64,0.02464495,1.0009995818138122,1.3613987926322705e-05,129.02278900146484,1.363829407521812,4.983950090408325,0.009388225908614491
165,256,64,0.02548037,1.0009986400604247,1.6989293737123955e-05,130.6840690612793,1.311979078212956,4.961326599121094,0.007691595409530556
165,256,64,0.02631579,1.0009984910488128,1.0454557844102692e-05,132.50286941528321,1.5221522583657887,4.935562920570374,0.009651445724351889
165,256,64,0.02715121,1.0010027408599853,1.2186804793003158e-05,133.19771347045898,1.3412238813033277,4.903698921203613,0.008009641131054087
165,256,64,0.02798663,1.0010000169277191,1.4012030227970069e-05,134.1655487060547,1.4148314178242407,4.8700538873672485,0.008412576979683456
170,256,64,0.00793651,0.03250000104308128,0.03631459911013926,0.0010737450211308897,8.842143573194198e-05,0.012101875664666296,0.0008146826525174068
170,256,64,0.00877193,0.06166666876524687,0.04974937390083451,0.0011485300259664656,0.00013187562589515249,0.012672472465783357,0.0010979529718474976
170,256,64,0.00960735,0.09666666891425849,0.05364492303575936,0.001288110006134957,0.0002112832173221781,0.013458715751767159,0.0011864932018667367
170,256,64,0.01044277,0.12150000352412463,0.09218475073998822,0.0013627250154968351,0.00032478652107586906,0.014244989072903991,0.002423263735713942
170,256,64,0.0112782,0.18750000186264515,0.09667025840859059,0.0018561800068709999,0.0007569504349173907,0.016093924082815646,0.0029262587937815407
170,256,64,0.01211362,0.2468946598470211,0.10436646104004987,0.002292910002870485,0.0009290984063057468,0.018869872856885194,0.00457312759528836
170,256,64,0.01294904,0.4298850640654564,0.15019614208184162,0.009439250477589667,0.007021843894722028,0.033488066494464876,0.011736039126985147
170,256,64,0.01378446,0.5331366181373596,0.10537040462009693,0.2273354722885415,0.2073548686409139,0.10835902402177452,0.05514511615462804
170,256,64,0.01461988,0.7807397991418839,0.14786840905648554,15.88149709701538,3.868018599308241,3.041756194829941,0.7439045524109599
170,256,64,0.0154553,0.9117295295000076,0.08110629109155124,31.077520179748536,3.0593715422433743,4.072716450691223,0.38660294825713626
170,256,64,0.01629073,0.9709675341844559,0.045843269263574155,46.0534008026123,2.5412013179738793,4.532963824272156,0.21722533839830405
170,256,64,0.01712615,1.0009942591190337,3.5788675216514655e-05,60.679351234436034,1.2161401494722366,4.80797324180603,0.01098969545257808
170,256,64,0.01796157,1.0009916782379151,3.067729179791473e-05,73.1693016052246,0.9788862423486024,4.9029376745224,0.008196470702469302
170,256,64,0.01879699,1.0009988963603973,2.7768377495468423e-05,84.33271598815918,1.3446994389572715,4.95853111743927,0.009372346970625759
170,256,64,0.01963241,1.0010002315044404,2.0498676877972416e-05,94.48614959716797,1.2355414944366736,5.002086210250854,0.006768386347149039
170,256,64,0.02046784,1.0009987831115723,2.060474550662382e-05,103.62351303100586,1.9662784346917224,5.025856351852417,0.009723279515708607
170,256,64,0.02130326,1.0009917438030242,1.7423377695215167e-05,110.39696235656739,1.3097922862583933,5.031924772262573,0.008758311146924038
170,256,64,0.02213868,1.0009953260421753,2.085155516472764e-05,116.92627449035645,1.2204326345601326,5.033379554748535,0.009488767591857116
170,256,64,0.0229741,1.0009982705116272,1.4037616421593854e-05,121.27689399719239,1.5824395127471798,5.025688338279724,0.01191225493931637
170,256,64,0.02380952,1.0010037124156952,1.849373264478993e-05,125.13827438354492,1.2536307049667377,5.010965943336487,0.008708224825126879
170,256,64,0.02464495,1.0009968101978302,1.0209165614104353e-05,127.34997291564942,1.367231387177485,4.985221338272095,0.008604377043306462
170,256,64,0.02548037,1.0010088324546813,1.3601675459437927e-05,129.5803134918213,1.2420725666170902,4.963785076141358,0.007987899162223705
170,256,64,0.02631579,1.0009979069232942,1.4386466044819484e-05,131.2640396118164,1.0275225555232517,4.935256290435791,0.00796779471532985
170,256,64,0.02715121,1.0010006725788116,1.6093381024672446e-05,131.47022705078126,1.6464275312934253,4.901616525650025,0.010156781899430676
170,256,64,0.02798663,1.0010004878044128,1.2781053874593661e-05,132.15111923217773,1.4714989068909183,4.869416332244873,0.006817321956085641
175,256,64,0.00793651,0.03833333421498537,0.04186619016163714,0.0010787500184960663,8.690267318891806e-05,0.012156469840556383,0.0008149675792908446
175,256,64,0.00877193,0.0600000012665987,0.06819090971957426,0.0011385800258722155,0.00017094992233688598,0.012585971783846617,0.0014097049895849976
175,256,64,0.00960735,0.08250000346451998,0.08571189301824785,0.001203385036205873,0.00023906612886506244,0.01305872448720038,0.0017180760080350106
175,256,64,0.01044277,0.1517500039190054,0.07975740261472149,0.0014475000265520067,0.00032838261773762326,0.01480936729349196,0.0019257770048131308
175,256,64,0.0112782,0.24584524091333151,0.10558922212373341,0.0021341099869459867,0.0008444904860967171,0.01800599554553628,0.003717570841259207
175,256,64,0.01211362,0.2173549834638834,0.08474458217796119,0.002437384950462729,0.00126243262473905,0.017869319999590516,0.0032777254695417865
175,256,64,0.01294904,0.4597346380352974,0.08197248160987967,0.0111190355848521,0.0063172233597011285,0.03616189425811171,0.00895681718872415
175,256,64,0.01378446,0.6067796692252159,0.12513616831596175,0.883970612846315,0.5408517919492112,0.24078249409794808,0.1027476817740217
175,256,64,0.01461988,0.7673650026321411,0.13606382235366007,16.019046783447266,3.4571069036922926,2.9725558161735535,0.635964547077515
175,256,64,0.0154553,0.9317257523536682,0.0657307950688147,31.64061794281006,2.6308952711969362,4.143918883800507,0.33712459414088275
175,256,64,0.01629073,0.9959821194410324,0.021828016250567028,46.873471641540526,1.3118731730934812,4.6514232635498045,0.10082300007433848
175,256,64,0.01712615,1.0009749352931976,2.8468348323918377e-05,60.370374870300296,1.5903612589925937,4.805401468276978,0.007946037274792218
175,256,64,0.01796157,1.001012933254242,2.1968816666564977e-05,73.09786949157714,1.105263824347238,4.905027961730957,0.008740245782393364
175,256,64,0.01879699,1.0009929597377778,2.457705502292308e-05,84.39658851623535,1.502325975358698,4.9665141820907595,0.011662272953434034
175,256,64,0.01963241,1.000996893644333,2.1821112294906724e-05,94.11111984252929,1.363467872946929,5.006002426147461,0.010026745821010808
175,256,64,0.02046784,1.000991052389145,1.872430276045788e-05,102.6406852722168,1.2259044848948055,5.025969767570496,0.0061805895536005346
175,256,64,0.02130326,1.0009952783584595,1.9039444048439896e-05,109.51109390258789,1.8375237850350508,5.037651109695434,0.011838660271758618
175,256,64,0.02213868,1.0010034799575807,1.8779629290520993e-05,115.26034660339356,2.052881479008982,5.031804895401001,0.010683960634946916
175,256,64,0.0229741,1.000994998216629,1.870265251052454e-05,119.44182434082032,1.1481503840973837,5.020888710021973,0.01000657584417326
175,256,64,0.02380952,1.0009909570217133,1.470734796471984e-05,123.6057243347168,1.4905200940121615,5.010332107543945,0.007683111279975754
175,256,64,0.02464495,1.0009974360466003,1.2709907508180838e-05,126.15686378479003,1.7296984861269857,4.9876984596252445,0.00976480181538196
175,256,64,0.02548037,1.000996595621109,1.1643975978888254e-05,127.17345352172852,1.4470653727260623,4.959422540664673,0.010937011942092617
175,256,64,0.02631579,1.0009997844696046,1.2279401676037079e-05,129.50910339355468,1.1505774544053646,4.933140993118286,0.007486712984965937
175,256,64,0.02715121,1.000995796918869,1.1194778977761378e-05,129.95626831054688,1.3254407880575751,4.902920866012574,0.00949265300466998
175,256,64,0.02798663,1.0010002374649047,1.2350703742992416e-05,130.03220291137694,1.144571898460687,4.867040157318115,0.00957869077786478
180,256,64,0.00793651,0.05500000175088644,0.047169907580716014,0.0011286100139841436,0.00011841247930113005,0.0124919090885669,0.0009432147544630499
180,256,64,0.00877193,0.06791666802018881,0.038030964083182614,0.0011485000257380306,9.70781278268011e-05,0.012801108136773109,0.0008840007858182548
180,256,64,0.00960735,0.09375000409781933,0.0645967763699404,0.001273204997414723,0.000224890468320151,0.01331386063247919,0.001465705011080755
180,256,64,0.01044277,0.12458333484828472,0.07929704127858035,0.0014374000020325184,0.00036228540411250903,0.014428664045408369,0.002393755016687389
180,256,64,0.0112782,0.1893035715445876,0.09677663566216166,0.001850134989945218,0.0007820343041144009,0.01662629940547049,0.002933210975256711
180,256,64,0.01211362,0.33171292021870613,0.12091084119069996,0.0030287399189546705,0.0011141390752029173,0.022087838687002658,0.004853588724957842
180,256,64,0.01294904,0.43668747693300247,0.15798455245974374,0.014350465743336826,0.011096606408863367,0.03754662275314331,0.01681019865815436
180,256,64,0.01378446,0.5786580324172974,0.15890183087523171,1.7108260318636894,0.7426127697565955,0.35947583615779877,0.139001346702568
180,256,64,0.01461988,0.8253088355064392,0.12982846185565702,17.91519765853882,2.982335203175277,3.296263027191162,0.5404006339471192
180,256,64,0.0154553,0.9450720250606537,0.0580897045435838,32.41585397720337,2.6294141166070903,4.19487247467041,0.2908484009194476
180,256,64,0.01629073,0.9909711450338363,0.03003766071971061,46.51328468322754,1.5183063799015213,4.631704616546631,0.13951538905870509
180,256,64,0.01712615,1.0009908199310302,2.4901773417959323e-05,60.07727813720703,0.884183341873364,4.806158876419067,0.008338302624584492
180,256,64,0.01796157,1.0009982407093048,2.6341268483007813e-05,72.01531791687012,1.2079124122744818,4.899327611923217,0.00851183494914932
180,256,64,0.01879699,1.0009993970394135,2.58582364052503e-05,83.41148719787597,1.3264776647837668,4.962610721588135,0.00697224186764669
180,256,64,0.01963241,1.0009944021701813,1.910026261499299e-05,92.9583625793457,1.4412303781255171,5.0028701543807985,0.010352028360434494
180,256,64,0.02046784,1.0009964525699615,1.677471150570677e-05,101.18581657409668,1.1936388732234138,5.0249920845031735,0.008796647045669636
180,256,64,0.02130326,1.0009909868240356,1.8559665155874874e-05,108.15872726440429,1.0599132084116438,5.030929327011108,0.00940362747434704
180,256,64,0.02213868,1.001000201702118,1.3685678140649006e-05,113.92074432373047,1.509158498421102,5.028919267654419,0.00899674574856061
180,256,64,0.0229741,1.000994509458542,2.4744485472015628e-05,118.51328659057617,1.4649789619299385,5.021176648139954,0.01013781910027444
180,256,64,0.02380952,1.0009986996650695,1.9128061982449728e-05,121.6553394317627,1.3035443092291892,5.004789113998413,0.00925350370117633
180,256,64,0.02464495,1.000997829437256,1.1678641515553568e-05,124.77561149597167,0.8186516688615911,4.9877220630645756,0.009842775913173162
180,256,64,0.02548037,1.0010001122951508,1.3469725288049714e-05,126.45528945922851,1.2558414814494763,4.9602618932724,0.012144107732345892
180,256,64,0.02631579,1.0009906768798829,1.1433246062775621e-05,127.56046485900879,1.0944052091104433,4.930527520179749,0.008152300821582035
180,256,64,0.02715121,1.0010007798671723,1.4081098721774541e-05,128.30015411376954,1.2808184988816003,4.90167269706726,0.010470305580992715
180,256,64,0.02798663,1.001002299785614,1.0911779195357848e-05,128.9614673614502,1.133095538358132,4.868760514259338,0.01041687050407789
185,256,64,0.00793651,0.08116666804999113,0.059847259034818745,0.0012780200107954443,0.00029998975599313313,0.013333272375166415,0.001546221382750639
185,256,64,0.00877193,0.0929166691377759,0.07547419647611296,0.0012831850326620042,0.0003559624357398978,0.013307634787634016,0.0015668702966831723
185,256,64,0.00960735,0.10583333801478148,0.05683186956987265,0.001297910005087033,0.0002041730247101019,0.01390087972395122,0.0013996827208499873
185,256,64,0.01044277,0.14300000220537185,0.07905272694911868,0.0014425150176975877,0.00031120211491145796,0.014640112407505512,0.0019753346505444855
185,256,64,0.0112782,0.23336111661046743,0.09355351477494929,0.001965310028754175,0.0005464888997986535,0.017401040298864245,0.002417373892452054
185,256,64,0.01211362,0.2902271017432213,0.07466008884217643,0.0030682599695865064,0.0012800637940670232,0.020628090063109995,0.0032075972304194907
185,256,64,0.01294904,0.4691645175218582,0.1272690792236376,0.0175220302073285,0.012397093023959624,0.0402457726188004,0.012577017269533888
185,256,64,0.01378446,0.6927943333983422,0.12253837501217986,4.672939497232437,2.0406682377578607,0.7395220413804054,0.33340062263420195
